DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,SensorG_DepthFromTop_m,SensorG_Temp_degC,SensorG_Light_Lux,PondMaxDepth_m,IsNight,dayNight,Day,Night
6/20/2019 1:00,NA,NA,0.15,20.42,NA,0.4,19.28,NA,0.65,18.52,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,TRUE,night,NA,14
6/20/2019 1:30,NA,NA,0.15,20.23,NA,0.4,19.28,NA,0.65,18.52,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,TRUE,night,NA,14
6/20/2019 2:00,NA,NA,0.15,20.14,NA,0.4,19.28,NA,0.65,18.62,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,TRUE,night,NA,14
6/20/2019 2:30,NA,NA,0.15,20.04,NA,0.4,19.28,NA,0.65,18.62,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,TRUE,night,NA,14
6/20/2019 3:00,NA,NA,0.15,19.95,NA,0.4,19.28,NA,0.65,18.62,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,TRUE,night,NA,14
6/20/2019 3:30,NA,NA,0.15,19.85,NA,0.4,19.28,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,TRUE,night,NA,14
6/20/2019 4:00,NA,NA,0.14,19.76,NA,0.39,19.28,NA,0.64,18.62,NA,0.89,17.38,NA,1.14,15.95,NA,1.51,13.5,NA,1.79,11.83,NA,1.94,TRUE,night,NA,14
6/20/2019 4:30,NA,NA,0.15,19.66,NA,0.4,19.38,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,TRUE,night,NA,14
6/20/2019 5:00,NA,NA,0.15,19.57,NA,0.4,19.38,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,TRUE,night,NA,14
6/20/2019 5:30,NA,NA,0.15,19.47,NA,0.4,19.47,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,FALSE,day,15,NA
6/20/2019 6:00,NA,NA,0.15,19.38,NA,0.4,19.47,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,FALSE,day,15,NA
6/20/2019 6:30,NA,NA,0.15,19.28,NA,0.4,19.38,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,FALSE,day,15,NA
6/20/2019 7:00,NA,NA,0.14,19.19,NA,0.39,19.38,NA,0.64,18.62,NA,0.89,17.38,NA,1.14,15.95,NA,1.51,13.5,NA,1.79,11.84,NA,1.94,FALSE,day,15,NA
6/20/2019 7:30,NA,NA,0.14,19.09,NA,0.39,19.28,NA,0.64,18.62,NA,0.89,17.38,NA,1.14,15.95,NA,1.51,13.4,NA,1.79,11.84,NA,1.94,FALSE,day,15,NA
6/20/2019 8:00,NA,NA,0.14,19.19,NA,0.39,19.28,NA,0.64,18.62,NA,0.89,17.38,NA,1.14,15.95,NA,1.51,13.5,NA,1.79,11.84,NA,1.94,FALSE,day,15,NA
6/20/2019 8:30,NA,NA,0.15,19.28,NA,0.4,19.28,NA,0.65,18.52,NA,0.9,17.48,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.84,NA,1.95,FALSE,day,15,NA
6/20/2019 9:00,NA,NA,0.16,19.38,NA,0.41,19.38,NA,0.66,18.52,NA,0.91,17.38,NA,1.16,15.95,NA,1.53,13.5,NA,1.81,11.84,NA,1.96,FALSE,day,15,NA
6/20/2019 9:30,NA,NA,0.15,19.57,NA,0.4,19.38,NA,0.65,18.62,NA,0.9,17.38,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.83,NA,1.95,FALSE,day,15,NA
6/20/2019 10:00,NA,NA,0.14,19.95,NA,0.39,19.66,NA,0.64,18.81,NA,0.89,17.48,NA,1.14,15.95,NA,1.51,13.5,NA,1.79,11.85,NA,1.94,FALSE,day,15,NA
6/20/2019 10:30,NA,NA,0.15,20.42,NA,0.4,19.66,NA,0.65,18.71,NA,0.9,17.57,NA,1.15,15.95,NA,1.52,13.5,NA,1.8,11.85,NA,1.95,FALSE,day,15,NA
6/20/2019 11:00,NA,NA,0.15,20.23,NA,0.4,19.76,NA,0.65,18.62,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.87,NA,1.95,FALSE,day,15,NA
6/20/2019 11:30,NA,NA,0.15,20.71,NA,0.4,19.66,NA,0.65,19,NA,0.9,17.57,NA,1.15,15.95,NA,1.52,13.4,NA,1.8,11.87,NA,1.95,FALSE,day,15,NA
6/20/2019 12:00,NA,NA,0.15,21.28,NA,0.4,19.85,NA,0.65,19.19,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.88,NA,1.95,FALSE,day,15,NA
6/20/2019 12:30,NA,NA,0.15,21.95,NA,0.4,20.04,NA,0.65,19,NA,0.9,17.67,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.88,NA,1.95,FALSE,day,15,NA
6/20/2019 13:00,NA,NA,0.14,22.43,NA,0.39,20.33,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,15,NA
6/20/2019 13:30,NA,NA,0.14,21.95,NA,0.39,19.95,NA,0.64,18.9,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,15,NA
6/20/2019 14:00,NA,NA,0.13,21.57,NA,0.38,19.85,NA,0.63,18.9,NA,0.88,17.48,NA,1.13,16.05,NA,1.5,13.5,NA,1.78,11.91,NA,1.93,FALSE,day,15,NA
6/20/2019 14:30,NA,NA,0.13,21,NA,0.38,19.85,NA,0.63,18.81,NA,0.88,17.48,NA,1.13,16.05,NA,1.5,13.5,NA,1.78,11.92,NA,1.93,FALSE,day,15,NA
6/20/2019 15:00,NA,NA,0.13,21.09,NA,0.38,19.85,NA,0.63,18.81,NA,0.88,17.48,NA,1.13,15.95,NA,1.5,13.6,NA,1.78,11.93,NA,1.93,FALSE,day,15,NA
6/20/2019 15:30,NA,NA,0.14,21.19,NA,0.39,19.66,NA,0.64,19,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,15,NA
6/20/2019 16:00,NA,NA,0.14,21.28,NA,0.39,19.76,NA,0.64,18.9,NA,0.89,17.48,NA,1.14,15.95,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,15,NA
6/20/2019 16:30,NA,NA,0.14,21.38,NA,0.39,19.85,NA,0.64,18.9,NA,0.89,17.48,NA,1.14,15.95,NA,1.51,13.6,NA,1.79,11.89,NA,1.94,FALSE,day,15,NA
6/20/2019 17:00,NA,NA,0.15,21.28,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,FALSE,day,15,NA
6/20/2019 17:30,NA,NA,0.15,21.38,NA,0.4,19.76,NA,0.65,18.9,NA,0.9,17.57,NA,1.15,15.95,NA,1.52,13.6,NA,1.8,11.91,NA,1.95,FALSE,day,15,NA
6/20/2019 18:00,NA,NA,0.16,21.19,NA,0.41,19.76,NA,0.66,18.81,NA,0.91,17.57,NA,1.16,16.05,NA,1.53,13.5,NA,1.81,11.89,NA,1.96,FALSE,day,15,NA
6/20/2019 18:30,NA,NA,0.16,21.28,NA,0.41,19.76,NA,0.66,18.9,NA,0.91,17.48,NA,1.16,16.05,NA,1.53,13.5,NA,1.81,11.91,NA,1.96,FALSE,day,15,NA
6/20/2019 19:00,NA,NA,0.15,21.28,NA,0.4,19.85,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,FALSE,day,15,NA
6/20/2019 19:30,NA,NA,0.15,21.19,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,FALSE,day,15,NA
6/20/2019 20:00,NA,NA,0.15,21,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,FALSE,day,15,NA
6/20/2019 20:30,NA,NA,0.15,20.9,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,FALSE,day,15,NA
6/20/2019 21:00,NA,NA,0.15,20.81,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,FALSE,day,15,NA
6/20/2019 21:30,NA,NA,0.15,20.71,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/20/2019 22:00,NA,NA,0.15,20.52,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/20/2019 22:30,NA,NA,0.15,20.42,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/20/2019 23:00,NA,NA,0.15,20.33,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/20/2019 23:30,NA,NA,0.15,20.23,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 0:00,NA,NA,0.15,20.14,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 0:30,NA,NA,0.15,20.04,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 1:00,NA,NA,0.15,20.04,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 1:30,NA,NA,0.15,19.95,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,TRUE,night,NA,15
6/21/2019 2:00,NA,NA,0.15,19.85,NA,0.4,19.85,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 2:30,NA,NA,0.15,19.76,NA,0.4,19.85,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,TRUE,night,NA,15
6/21/2019 3:00,NA,NA,0.14,19.76,NA,0.39,19.85,NA,0.64,18.81,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,TRUE,night,NA,15
6/21/2019 3:30,NA,NA,0.14,19.66,NA,0.39,19.76,NA,0.64,18.81,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.89,NA,1.94,TRUE,night,NA,15
6/21/2019 4:00,NA,NA,0.15,19.57,NA,0.4,19.76,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 4:30,NA,NA,0.15,19.47,NA,0.4,19.66,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.89,NA,1.95,TRUE,night,NA,15
6/21/2019 5:00,NA,NA,0.15,19.47,NA,0.4,19.57,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,TRUE,night,NA,15
6/21/2019 5:30,NA,NA,0.15,19.47,NA,0.4,19.57,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 6:00,NA,NA,0.15,19.38,NA,0.4,19.47,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 6:30,NA,NA,0.15,19.38,NA,0.4,19.47,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.92,NA,1.95,FALSE,day,16,NA
6/21/2019 7:00,NA,NA,0.14,19.38,NA,0.39,19.47,NA,0.64,18.81,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,16,NA
6/21/2019 7:30,NA,NA,0.15,19.38,NA,0.4,19.47,NA,0.65,18.81,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 8:00,NA,NA,0.16,19.38,NA,0.41,19.47,NA,0.66,18.81,NA,0.91,17.48,NA,1.16,16.05,NA,1.53,13.5,NA,1.81,11.91,NA,1.96,FALSE,day,16,NA
6/21/2019 8:30,NA,NA,0.16,19.47,NA,0.41,19.47,NA,0.66,18.81,NA,0.91,17.48,NA,1.16,16.05,NA,1.53,13.6,NA,1.81,11.91,NA,1.96,FALSE,day,16,NA
6/21/2019 9:00,NA,NA,0.15,19.57,NA,0.4,19.47,NA,0.65,18.9,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 9:30,NA,NA,0.14,19.66,NA,0.39,19.57,NA,0.64,18.81,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.91,NA,1.94,FALSE,day,16,NA
6/21/2019 10:00,NA,NA,0.15,19.66,NA,0.4,19.57,NA,0.65,18.9,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 10:30,NA,NA,0.15,20.04,NA,0.4,19.66,NA,0.65,19,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.91,NA,1.95,FALSE,day,16,NA
6/21/2019 11:00,NA,NA,0.15,20.52,NA,0.4,19.85,NA,0.65,19,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.93,NA,1.95,FALSE,day,16,NA
6/21/2019 11:30,NA,NA,0.15,20.52,NA,0.4,19.76,NA,0.65,19,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.92,NA,1.95,FALSE,day,16,NA
6/21/2019 12:00,NA,NA,0.16,21.28,NA,0.41,19.85,NA,0.66,19.28,NA,0.91,17.57,NA,1.16,16.05,NA,1.53,13.6,NA,1.81,11.93,NA,1.96,FALSE,day,16,NA
6/21/2019 12:30,NA,NA,0.16,20.62,NA,0.41,20.14,NA,0.66,18.81,NA,0.91,17.57,NA,1.16,16.05,NA,1.53,13.6,NA,1.81,11.95,NA,1.96,FALSE,day,16,NA
6/21/2019 13:00,NA,NA,0.15,20.62,NA,0.4,20.23,NA,0.65,19,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.95,NA,1.95,FALSE,day,16,NA
6/21/2019 13:30,NA,NA,0.15,21.66,NA,0.4,19.85,NA,0.65,19.19,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.96,NA,1.95,FALSE,day,16,NA
6/21/2019 14:00,NA,NA,0.15,22.24,NA,0.4,19.85,NA,0.65,19.19,NA,0.9,17.57,NA,1.15,16.14,NA,1.52,13.5,NA,1.8,11.95,NA,1.95,FALSE,day,16,NA
6/21/2019 14:30,NA,NA,0.15,21.57,NA,0.4,20.62,NA,0.65,18.9,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.96,NA,1.95,FALSE,day,16,NA
6/21/2019 15:00,NA,NA,0.14,21.57,NA,0.39,21.09,NA,0.64,18.9,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.7,NA,1.79,11.97,NA,1.94,FALSE,day,16,NA
6/21/2019 15:30,NA,NA,0.14,22.05,NA,0.39,19.85,NA,0.64,19.28,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.5,NA,1.79,11.97,NA,1.94,FALSE,day,16,NA
6/21/2019 16:00,NA,NA,0.15,22.14,NA,0.4,19.95,NA,0.65,19.28,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.97,NA,1.95,FALSE,day,16,NA
6/21/2019 16:30,NA,NA,0.15,21.57,NA,0.4,20.71,NA,0.65,19,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.97,NA,1.95,FALSE,day,16,NA
6/21/2019 17:00,NA,NA,0.15,22.33,NA,0.4,19.95,NA,0.65,19.28,NA,0.9,17.48,NA,1.15,16.05,NA,1.52,13.5,NA,1.8,11.97,NA,1.95,FALSE,day,16,NA
6/21/2019 17:30,NA,NA,0.15,21.95,NA,0.4,20.23,NA,0.65,18.9,NA,0.9,17.57,NA,1.15,16.14,NA,1.52,13.5,NA,1.8,11.99,NA,1.95,FALSE,day,16,NA
6/21/2019 18:00,NA,NA,0.15,22.53,NA,0.4,20.23,NA,0.65,19.09,NA,0.9,17.57,NA,1.15,16.14,NA,1.52,13.6,NA,1.8,11.96,NA,1.95,FALSE,day,16,NA
6/21/2019 18:30,NA,NA,0.16,22.05,NA,0.41,20.62,NA,0.66,19,NA,0.91,17.67,NA,1.16,16.05,NA,1.53,13.6,NA,1.81,11.97,NA,1.96,FALSE,day,16,NA
6/21/2019 19:00,NA,NA,0.14,21.86,NA,0.39,20.33,NA,0.64,19.28,NA,0.89,17.48,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.97,NA,1.94,FALSE,day,16,NA
6/21/2019 19:30,NA,NA,0.14,21.95,NA,0.39,20.14,NA,0.64,19.09,NA,0.89,17.67,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.97,NA,1.94,FALSE,day,16,NA
6/21/2019 20:00,NA,NA,0.14,21.57,NA,0.39,20.14,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,16,NA
6/21/2019 20:30,NA,NA,0.14,21.47,NA,0.39,20.33,NA,0.64,19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.7,NA,1.79,11.97,NA,1.94,FALSE,day,16,NA
6/21/2019 21:00,NA,NA,0.14,21.47,NA,0.39,20.23,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.5,NA,1.79,11.96,NA,1.94,FALSE,day,16,NA
6/21/2019 21:30,NA,NA,0.14,21.28,NA,0.39,20.23,NA,0.64,19,NA,0.89,17.67,NA,1.14,16.05,NA,1.51,13.5,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/21/2019 22:00,NA,NA,0.14,21.19,NA,0.39,20.23,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/21/2019 22:30,NA,NA,0.14,21.09,NA,0.39,20.23,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/21/2019 23:00,NA,NA,0.14,20.9,NA,0.39,20.23,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/21/2019 23:30,NA,NA,0.14,20.81,NA,0.39,20.23,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 0:00,NA,NA,0.15,20.62,NA,0.4,20.23,NA,0.65,19.09,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.96,NA,1.95,TRUE,night,NA,16
6/22/2019 0:30,NA,NA,0.15,20.52,NA,0.4,20.23,NA,0.65,19.09,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.96,NA,1.95,TRUE,night,NA,16
6/22/2019 1:00,NA,NA,0.14,20.33,NA,0.39,20.33,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 1:30,NA,NA,0.14,20.23,NA,0.39,20.33,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 2:00,NA,NA,0.14,20.14,NA,0.39,20.33,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 2:30,NA,NA,0.14,20.04,NA,0.39,20.14,NA,0.64,19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 3:00,NA,NA,0.14,19.95,NA,0.39,20.04,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 3:30,NA,NA,0.14,19.85,NA,0.39,19.95,NA,0.64,19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.95,NA,1.94,TRUE,night,NA,16
6/22/2019 4:00,NA,NA,0.15,19.76,NA,0.4,19.85,NA,0.65,19,NA,0.9,17.57,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.95,NA,1.95,TRUE,night,NA,16
6/22/2019 4:30,NA,NA,0.14,19.66,NA,0.39,19.76,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 5:00,NA,NA,0.14,19.57,NA,0.39,19.66,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,TRUE,night,NA,16
6/22/2019 5:30,NA,NA,0.14,19.47,NA,0.39,19.66,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.95,NA,1.94,FALSE,day,17,NA
6/22/2019 6:00,NA,NA,0.14,19.47,NA,0.39,19.57,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.95,NA,1.94,FALSE,day,17,NA
6/22/2019 6:30,NA,NA,0.14,19.38,NA,0.39,19.47,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 7:00,NA,NA,0.13,19.28,NA,0.38,19.38,NA,0.63,19.19,NA,0.88,17.57,NA,1.13,16.05,NA,1.5,13.6,NA,1.78,11.96,NA,1.93,FALSE,day,17,NA
6/22/2019 7:30,NA,NA,0.14,19.19,NA,0.39,19.38,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 8:00,NA,NA,0.14,19.19,NA,0.39,19.28,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 8:30,NA,NA,0.14,19.09,NA,0.39,19.28,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 9:00,NA,NA,0.14,19.28,NA,0.39,19.28,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 9:30,NA,NA,0.14,19.28,NA,0.39,19.28,NA,0.64,19.09,NA,0.89,17.57,NA,1.14,16.05,NA,1.51,13.6,NA,1.79,11.96,NA,1.94,FALSE,day,17,NA
6/22/2019 10:00,NA,NA,0.15,19.85,NA,0.4,19.85,NA,0.65,19.28,NA,0.9,17.67,NA,1.15,16.05,NA,1.52,13.6,NA,1.8,11.97,NA,1.95,FALSE,day,17,NA
6/22/2019 10:30,NA,NA,0.14,20.04,NA,0.39,19.95,NA,0.64,19.38,NA,0.89,17.67,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.97,NA,1.94,FALSE,day,17,NA
6/22/2019 11:00,NA,NA,0.14,20.33,NA,0.39,20.04,NA,0.64,19.28,NA,0.89,17.67,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,11.99,NA,1.94,FALSE,day,17,NA
6/22/2019 11:30,NA,NA,0.14,20.81,NA,0.39,20.04,NA,0.64,19.28,NA,0.89,17.76,NA,1.14,16.14,NA,1.51,13.7,NA,1.79,11.99,NA,1.94,FALSE,day,17,NA
6/22/2019 12:00,NA,NA,0.14,20.52,NA,0.39,19.66,NA,0.64,19.19,NA,0.89,17.57,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,12,NA,1.94,FALSE,day,17,NA
6/22/2019 12:30,NA,NA,0.14,20.81,NA,0.39,19.76,NA,0.64,19.19,NA,0.89,17.67,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,12,NA,1.94,FALSE,day,17,NA
6/22/2019 13:00,NA,NA,0.15,21.19,NA,0.4,19.66,NA,0.65,19.19,NA,0.9,17.67,NA,1.15,16.05,NA,1.52,13.7,NA,1.8,12,NA,1.95,FALSE,day,17,NA
6/22/2019 13:30,NA,NA,0.14,20.81,NA,0.39,19.66,NA,0.64,19.19,NA,0.89,17.67,NA,1.14,16.14,NA,1.51,13.6,NA,1.79,12,NA,1.94,FALSE,day,17,NA
6/22/2019 14:00,NA,NA,0.14,20.62,NA,0.39,19.66,NA,0.64,19,NA,0.89,17.67,NA,1.14,16.14,NA,1.51,13.7,NA,1.79,12.01,NA,1.94,FALSE,day,17,NA
6/22/2019 14:30,NA,NA,0.14,21.57,NA,0.39,19.57,NA,0.64,19.09,NA,0.89,17.67,NA,1.14,16.24,NA,1.51,13.7,NA,1.79,12.01,NA,1.94,FALSE,day,17,NA
